"hotspot_id","timestamp","filt_thermal16","filt_thermal8","filt_color","x_pos","y_pos","thumb_left","thumb_top","thumb_right","thumb_bottom","hotspot_type","species_id"
"78819","20160421210248.240GMT","CHESS_FL12_C_160421_210248.240_THERM-16BIT.PNG","CHESS_FL12_C_160421_210248.240_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_210248.240_COLOR-8-BIT.JPG",101,231,419,1805,931,2317,"Anomaly","NA"
"78906","20160421210933.245GMT","CHESS_FL12_C_160421_210933.245_THERM-16BIT.PNG","CHESS_FL12_C_160421_210933.245_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_210933.245_COLOR-8-BIT.JPG",317,75,2719,150,3231,662,"Anomaly","NA"
"78907","20160421210933.245GMT","CHESS_FL12_C_160421_210933.245_THERM-16BIT.PNG","CHESS_FL12_C_160421_210933.245_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_210933.245_COLOR-8-BIT.JPG",157,205,1006,1544,1518,2056,"Anomaly","NA"
"78908","20160421210934.025GMT","CHESS_FL12_C_160421_210934.025_THERM-16BIT.PNG","CHESS_FL12_C_160421_210934.025_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_210934.886_COLOR-8-BIT.JPG",514,7,4142,2676,4654,3188,"Anomaly","NA"
"78909","20160421210934.025GMT","CHESS_FL12_C_160421_210934.025_THERM-16BIT.PNG","CHESS_FL12_C_160421_210934.025_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_210934.025_COLOR-8-BIT.JPG",110,135,455,992,967,1504,"Anomaly","NA"
"78937","20160421211017.430GMT","CHESS_FL12_C_160421_211017.430_THERM-16BIT.PNG","CHESS_FL12_C_160421_211017.430_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_211017.430_COLOR-8-BIT.JPG",537,415,5071,3692,5583,4204,"Anomaly","NA"
"78938","20160421211017.430GMT","CHESS_FL12_C_160421_211017.430_THERM-16BIT.PNG","CHESS_FL12_C_160421_211017.430_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_211017.430_COLOR-8-BIT.JPG",544,419,5144,3736,5656,4248,"Anomaly","NA"
"78981","20160421211052.252GMT","CHESS_FL12_C_160421_211052.252_THERM-16BIT.PNG","CHESS_FL12_C_160421_211052.252_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_211052.252_COLOR-8-BIT.JPG",151,98,919,368,1431,880,"Anomaly","NA"
"78982","20160421211052.252GMT","CHESS_FL12_C_160421_211052.252_THERM-16BIT.PNG","CHESS_FL12_C_160421_211052.252_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_211052.252_COLOR-8-BIT.JPG",166,84,1035,194,1547,706,"Anomaly","NA"
"79099","20160421211808.876GMT","CHESS_FL12_C_160421_211808.876_THERM-16BIT.PNG","CHESS_FL12_C_160421_211808.876_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_211808.876_COLOR-8-BIT.JPG",582,366,5434,3053,5946,3565,"Animal","Ringed Seal"
"79100","20160421213802.395GMT","CHESS_FL12_C_160421_213802.395_THERM-16BIT.PNG","CHESS_FL12_C_160421_213802.395_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_213802.395_COLOR-8-BIT.JPG",155,206,919,1529,1431,2041,"Animal","Ringed Seal"
"79109","20160421214634.068GMT","CHESS_FL12_C_160421_214634.068_THERM-16BIT.PNG","CHESS_FL12_C_160421_214634.068_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_214634.068_COLOR-8-BIT.JPG",382,351,3198,2966,3710,3478,"Animal","Ringed Seal"
"79110","20160421214754.369GMT","CHESS_FL12_C_160421_214754.369_THERM-16BIT.PNG","CHESS_FL12_C_160421_214754.369_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_214754.369_COLOR-8-BIT.JPG",146,130,774,934,1286,1446,"Animal","Ringed Seal"
"79113","20160421215322.290GMT","CHESS_FL12_C_160421_215322.290_THERM-16BIT.PNG","CHESS_FL12_C_160421_215322.290_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_215322.290_COLOR-8-BIT.JPG",275,450,2110,3866,2622,4378,"Animal","Ringed Seal"
"79114","20160421215349.572GMT","CHESS_FL12_C_160421_215349.572_THERM-16BIT.PNG","CHESS_FL12_C_160421_215349.572_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_215349.572_COLOR-8-BIT.JPG",594,400,5507,3344,6019,3856,"Animal","Ringed Seal"
"79115","20160421215351.941GMT","CHESS_FL12_C_160421_215351.941_THERM-16BIT.PNG","CHESS_FL12_C_160421_215351.941_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_215351.941_COLOR-8-BIT.JPG",298,274,2327,2210,2839,2722,"Animal","Ringed Seal"
"79123","20160421220933.388GMT","CHESS_FL12_C_160421_220933.388_THERM-16BIT.PNG","CHESS_FL12_C_160421_220933.388_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_220933.388_COLOR-8-BIT.JPG",415,193,3866,455,4378,967,"Animal","Ringed Seal"
"79165","20160421221412.368GMT","CHESS_FL12_C_160421_221412.368_THERM-16BIT.PNG","CHESS_FL12_C_160421_221412.368_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221412.368_COLOR-8-BIT.JPG",56,301,-24,1979,488,2491,"Anomaly","NA"
"79167","20160421221413.231GMT","CHESS_FL12_C_160421_221413.231_THERM-16BIT.PNG","CHESS_FL12_C_160421_221413.231_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221413.231_COLOR-8-BIT.JPG",69,160,-24,1137,488,1649,"Anomaly","NA"
"79169","20160421221418.760GMT","CHESS_FL12_C_160421_221418.760_THERM-16BIT.PNG","CHESS_FL12_C_160421_221418.760_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221418.760_COLOR-8-BIT.JPG",398,208,2995,745,3507,1257,"Anomaly","NA"
"79168","20160421221418.760GMT","CHESS_FL12_C_160421_221418.760_THERM-16BIT.PNG","CHESS_FL12_C_160421_221418.760_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221418.760_COLOR-8-BIT.JPG",383,178,2821,426,3333,938,"Anomaly","NA"
"79170","20160421221419.967GMT","CHESS_FL12_C_160421_221419.967_THERM-16BIT.PNG","CHESS_FL12_C_160421_221419.967_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221419.967_COLOR-8-BIT.JPG",210,300,1326,2168,1838,2680,"Anomaly","NA"
"79171","20160421221419.967GMT","CHESS_FL12_C_160421_221419.967_THERM-16BIT.PNG","CHESS_FL12_C_160421_221419.967_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221419.967_COLOR-8-BIT.JPG",164,335,803,2545,1315,3057,"Anomaly","NA"
"79173","20160421221420.592GMT","CHESS_FL12_C_160421_221420.592_THERM-16BIT.PNG","CHESS_FL12_C_160421_221420.592_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221420.592_COLOR-8-BIT.JPG",38,179,120,2236,632,2748,"Anomaly","NA"
"79289","20160421221511.891GMT","CHESS_FL12_C_160421_221511.891_THERM-16BIT.PNG","CHESS_FL12_C_160421_221511.891_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221511.891_COLOR-8-BIT.JPG",619,110,5753,77,6265,589,"Anomaly","NA"
"79378","20160421221542.931GMT","CHESS_FL12_C_160421_221542.931_THERM-16BIT.PNG","CHESS_FL12_C_160421_221542.931_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221542.931_COLOR-8-BIT.JPG",297,321,2386,2560,2898,3072,"Anomaly","NA"
"79377","20160421221542.931GMT","CHESS_FL12_C_160421_221542.931_THERM-16BIT.PNG","CHESS_FL12_C_160421_221542.931_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221542.931_COLOR-8-BIT.JPG",348,200,2894,1297,3406,1809,"Anomaly","NA"
"79379","20160421221542.931GMT","CHESS_FL12_C_160421_221542.931_THERM-16BIT.PNG","CHESS_FL12_C_160421_221542.931_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221542.931_COLOR-8-BIT.JPG",191,57,1201,-182,1713,330,"Anomaly","NA"
"79452","20160421221603.309GMT","CHESS_FL12_C_160421_221603.309_THERM-16BIT.PNG","CHESS_FL12_C_160421_221603.309_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221603.309_COLOR-8-BIT.JPG",553,446,5173,3765,5685,4277,"Anomaly","NA"
"79462","20160421221609.677GMT","CHESS_FL12_C_160421_221609.677_THERM-16BIT.PNG","CHESS_FL12_C_160421_221609.677_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221609.677_COLOR-8-BIT.JPG",153,127,808,380,1320,892,"Anomaly","NA"
"79461","20160421221609.677GMT","CHESS_FL12_C_160421_221609.677_THERM-16BIT.PNG","CHESS_FL12_C_160421_221609.677_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221609.677_COLOR-8-BIT.JPG",138,126,644,339,1156,851,"Anomaly","NA"
"79463","20160421221609.677GMT","CHESS_FL12_C_160421_221609.677_THERM-16BIT.PNG","CHESS_FL12_C_160421_221609.677_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221609.677_COLOR-8-BIT.JPG",141,104,700,116,1212,628,"Anomaly","NA"
"79465","20160421221610.927GMT","CHESS_FL12_C_160421_221610.927_THERM-16BIT.PNG","CHESS_FL12_C_160421_221610.927_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221610.927_COLOR-8-BIT.JPG",233,169,1649,149,2161,661,"Anomaly","NA"
"79466","20160421221610.927GMT","CHESS_FL12_C_160421_221610.927_THERM-16BIT.PNG","CHESS_FL12_C_160421_221610.927_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221610.927_COLOR-8-BIT.JPG",206,208,1384,585,1896,1097,"Anomaly","NA"
"79469","20160421221610.927GMT","CHESS_FL12_C_160421_221610.927_THERM-16BIT.PNG","CHESS_FL12_C_160421_221610.927_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221610.927_COLOR-8-BIT.JPG",224,150,1564,-61,2076,451,"Anomaly","NA"
"79467","20160421221610.927GMT","CHESS_FL12_C_160421_221610.927_THERM-16BIT.PNG","CHESS_FL12_C_160421_221610.927_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221610.927_COLOR-8-BIT.JPG",243,158,1769,24,2281,536,"Anomaly","NA"
"79468","20160421221610.927GMT","CHESS_FL12_C_160421_221610.927_THERM-16BIT.PNG","CHESS_FL12_C_160421_221610.927_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221610.927_COLOR-8-BIT.JPG",246,145,1777,-119,2289,393,"Anomaly","NA"
"79471","20160421221614.585GMT","CHESS_FL12_C_160421_221614.585_THERM-16BIT.PNG","CHESS_FL12_C_160421_221614.585_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221614.585_COLOR-8-BIT.JPG",91,253,164,1921,676,2433,"Anomaly","NA"
"79475","20160421221627.828GMT","CHESS_FL12_C_160421_221627.828_THERM-16BIT.PNG","CHESS_FL12_C_160421_221627.828_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221627.828_COLOR-8-BIT.JPG",547,134,5013,266,5525,778,"Anomaly","NA"
"79504","20160421221741.612GMT","CHESS_FL12_C_160421_221741.612_THERM-16BIT.PNG","CHESS_FL12_C_160421_221741.612_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221741.612_COLOR-8-BIT.JPG",40,288,-82,2095,430,2607,"Anomaly","NA"
"79512","20160421221804.688GMT","CHESS_FL12_C_160421_221804.688_THERM-16BIT.PNG","CHESS_FL12_C_160421_221804.688_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221804.688_COLOR-8-BIT.JPG",145,158,716,876,1228,1388,"Anomaly","NA"
"79514","20160421221805.286GMT","CHESS_FL12_C_160421_221805.286_THERM-16BIT.PNG","CHESS_FL12_C_160421_221805.286_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221805.286_COLOR-8-BIT.JPG",78,262,-39,1355,473,1867,"Anomaly","NA"
"79513","20160421221805.286GMT","CHESS_FL12_C_160421_221805.286_THERM-16BIT.PNG","CHESS_FL12_C_160421_221805.286_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221805.286_COLOR-8-BIT.JPG",329,202,2603,716,3115,1228,"Anomaly","NA"
"79515","20160421221805.286GMT","CHESS_FL12_C_160421_221805.286_THERM-16BIT.PNG","CHESS_FL12_C_160421_221805.286_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221805.286_COLOR-8-BIT.JPG",414,167,3474,324,3986,836,"Anomaly","NA"
"79517","20160421221805.286GMT","CHESS_FL12_C_160421_221805.286_THERM-16BIT.PNG","CHESS_FL12_C_160421_221805.286_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221806.074_COLOR-8-BIT.JPG",30,116,-198,3068,314,3580,"Anomaly","NA"
"79532","20160421221859.662GMT","CHESS_FL12_C_160421_221859.662_THERM-16BIT.PNG","CHESS_FL12_C_160421_221859.662_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221859.662_COLOR-8-BIT.JPG",133,152,455,179,967,691,"Animal","Ringed Seal"
"79536","20160421221915.763GMT","CHESS_FL12_C_160421_221915.763_THERM-16BIT.PNG","CHESS_FL12_C_160421_221915.763_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_221916.440_COLOR-8-BIT.JPG",189,10,1442,2226,1954,2738,"Animal","Ringed Seal"
"79559","20160421222214.771GMT","CHESS_FL12_C_160421_222214.771_THERM-16BIT.PNG","CHESS_FL12_C_160421_222214.771_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_222214.771_COLOR-8-BIT.JPG",137,163,585,1108,1097,1620,"Animal","Ringed Seal"
"79560","20160421222452.926GMT","CHESS_FL12_C_160421_222452.926_THERM-16BIT.PNG","CHESS_FL12_C_160421_222452.926_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_222453.959_COLOR-8-BIT.JPG",551,23,5782,3402,6294,3914,"Animal","Ringed Seal"
"79561","20160421222515.666GMT","CHESS_FL12_C_160421_222515.666_THERM-16BIT.PNG","CHESS_FL12_C_160421_222515.666_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_222515.666_COLOR-8-BIT.JPG",115,367,295,2705,807,3217,"Animal","Ringed Seal"
"79562","20160421222541.642GMT","CHESS_FL12_C_160421_222541.642_THERM-16BIT.PNG","CHESS_FL12_C_160421_222541.642_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_222541.642_COLOR-8-BIT.JPG",378,121,3155,571,3667,1083,"Animal","Ringed Seal"
"79565","20160421222950.889GMT","CHESS_FL12_C_160421_222950.889_THERM-16BIT.PNG","CHESS_FL12_C_160421_222950.889_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_222950.889_COLOR-8-BIT.JPG",210,69,1558,-87,2070,425,"Animal","Ringed Seal"
"79566","20160421223011.039GMT","CHESS_FL12_C_160421_223011.039_THERM-16BIT.PNG","CHESS_FL12_C_160421_223011.039_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_223011.039_COLOR-8-BIT.JPG",89,64,237,-39,749,473,"Animal","Ringed Seal"
"79571","20160421223505.903GMT","CHESS_FL12_C_160421_223505.903_THERM-16BIT.PNG","CHESS_FL12_C_160421_223505.903_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_223505.903_COLOR-8-BIT.JPG",168,318,1065,2676,1577,3188,"Animal","Ringed Seal"
"79576","20160421224414.212GMT","CHESS_FL12_C_160421_224414.212_THERM-16BIT.PNG","CHESS_FL12_C_160421_224414.212_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_224414.212_COLOR-8-BIT.JPG",376,322,3300,2574,3812,3086,"Animal","Ringed Seal"
"79578","20160421225510.955GMT","CHESS_FL12_C_160421_225510.955_THERM-16BIT.PNG","CHESS_FL12_C_160421_225510.955_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_225510.955_COLOR-8-BIT.JPG",428,432,3939,3431,4451,3943,"Animal","Ringed Seal"
"79580","20160421225552.640GMT","CHESS_FL12_C_160421_225552.640_THERM-16BIT.PNG","CHESS_FL12_C_160421_225552.640_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_225552.640_COLOR-8-BIT.JPG",349,323,3039,2923,3551,3435,"Animal","Ringed Seal"
"79585","20160421225942.926GMT","CHESS_FL12_C_160421_225942.926_THERM-16BIT.PNG","CHESS_FL12_C_160421_225942.926_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_225942.926_COLOR-8-BIT.JPG",452,292,4011,2023,4523,2535,"Animal","Ringed Seal"
"79586","20160421225945.384GMT","CHESS_FL12_C_160421_225945.384_THERM-16BIT.PNG","CHESS_FL12_C_160421_225945.384_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_225945.384_COLOR-8-BIT.JPG",375,227,3416,1355,3928,1867,"Animal","Ringed Seal"
"79588","20160421225957.235GMT","CHESS_FL12_C_160421_225957.235_THERM-16BIT.PNG","CHESS_FL12_C_160421_225957.235_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_225957.235_COLOR-8-BIT.JPG",158,108,905,194,1417,706,"Animal","Ringed Seal"
"79590","20160421230208.385GMT","CHESS_FL12_C_160421_230208.385_THERM-16BIT.PNG","CHESS_FL12_C_160421_230208.385_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_230208.385_COLOR-8-BIT.JPG",427,168,3775,709,4287,1221,"Animal","Ringed Seal"
"79591","20160421230208.385GMT","CHESS_FL12_C_160421_230208.385_THERM-16BIT.PNG","CHESS_FL12_C_160421_230208.385_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_230208.385_COLOR-8-BIT.JPG",433,161,3779,673,4291,1185,"Animal","Ringed Seal"
"79593","20160421230342.981GMT","CHESS_FL12_C_160421_230342.981_THERM-16BIT.PNG","CHESS_FL12_C_160421_230342.981_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_230342.981_COLOR-8-BIT.JPG",562,371,5245,3257,5757,3769,"Animal","Ringed Seal"
"79595","20160421230450.458GMT","CHESS_FL12_C_160421_230450.458_THERM-16BIT.PNG","CHESS_FL12_C_160421_230450.458_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_230450.458_COLOR-8-BIT.JPG",619,380,5826,3010,6338,3522,"Animal","Ringed Seal"
"79603","20160421231739.529GMT","CHESS_FL12_C_160421_231739.529_THERM-16BIT.PNG","CHESS_FL12_C_160421_231739.529_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_231739.529_COLOR-8-BIT.JPG",45,431,-184,3794,328,4306,"Animal","Ringed Seal"
"79614","20160421234241.897GMT","CHESS_FL12_C_160421_234241.897_THERM-16BIT.PNG","CHESS_FL12_C_160421_234241.897_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_234241.897_COLOR-8-BIT.JPG",567,261,5192,1528,5704,2040,"Animal","Ringed Seal"
"79618","20160421234756.598GMT","CHESS_FL12_C_160421_234756.598_THERM-16BIT.PNG","CHESS_FL12_C_160421_234756.598_THERM-8BIT-N.PNG","CHESS_FL12_C_160421_234756.598_COLOR-8-BIT.JPG",504,102,4565,323,5077,835,"Animal","Ringed Seal"
"79648","20160422005036.401GMT","CHESS_FL12_C_160422_005036.401_THERM-16BIT.PNG","CHESS_FL12_C_160422_005036.401_THERM-8BIT-N.PNG","CHESS_FL12_C_160422_005036.401_COLOR-8-BIT.JPG",585,242,5427,1871,5939,2383,"Anomaly","NA"
"79657","20160422010823.686GMT","CHESS_FL12_C_160422_010823.686_THERM-16BIT.PNG","CHESS_FL12_C_160422_010823.686_THERM-8BIT-N.PNG","CHESS_FL12_C_160422_010824.451_COLOR-8-BIT.JPG",343,11,2839,2103,3351,2615,"Animal","Ringed Seal"
"79662","20160422011519.071GMT","CHESS_FL12_C_160422_011519.071_THERM-16BIT.PNG","CHESS_FL12_C_160422_011519.071_THERM-8BIT-N.PNG","CHESS_FL12_C_160422_011519.071_COLOR-8-BIT.JPG",606,171,5739,963,6251,1475,"Animal","Ringed Seal"
"79663","20160422011743.122GMT","CHESS_FL12_C_160422_011743.122_THERM-16BIT.PNG","CHESS_FL12_C_160422_011743.122_THERM-8BIT-N.PNG","CHESS_FL12_C_160422_011743.122_COLOR-8-BIT.JPG",319,217,2661,1544,3173,2056,"Animal","Ringed Seal"
"79664","20160422011852.042GMT","CHESS_FL12_C_160422_011852.042_THERM-16BIT.PNG","CHESS_FL12_C_160422_011852.042_THERM-8BIT-N.PNG","CHESS_FL12_C_160422_011852.042_COLOR-8-BIT.JPG",422,371,3636,2572,4148,3084,"Animal","Ringed Seal"
"79665","20160422011902.058GMT","CHESS_FL12_C_160422_011902.058_THERM-16BIT.PNG","CHESS_FL12_C_160422_011902.058_THERM-8BIT-N.PNG","CHESS_FL12_C_160422_011902.058_COLOR-8-BIT.JPG",201,288,1384,2139,1896,2651,"Animal","Bearded Seal"
"79666","20160422011902.058GMT","CHESS_FL12_C_160422_011902.058_THERM-16BIT.PNG","CHESS_FL12_C_160422_011902.058_THERM-8BIT-N.PNG","CHESS_FL12_C_160422_011902.058_COLOR-8-BIT.JPG",395,331,3445,2560,3957,3072,"Animal","Bearded Seal"
"79667","20160422011949.323GMT","CHESS_FL12_C_160422_011949.323_THERM-16BIT.PNG","CHESS_FL12_C_160422_011949.323_THERM-8BIT-N.PNG","CHESS_FL12_C_160422_011949.323_COLOR-8-BIT.JPG",233,148,1718,731,2230,1243,"Animal","Bearded Seal"
"79670","20160422012039.872GMT","CHESS_FL12_C_160422_012039.872_THERM-16BIT.PNG","CHESS_FL12_C_160422_012039.872_THERM-8BIT-N.PNG","CHESS_FL12_C_160422_012039.872_COLOR-8-BIT.JPG",295,132,2310,298,2822,810,"Animal","Bearded Seal"
"79688","20160422013142.090GMT","CHESS_FL12_C_160422_013142.090_THERM-16BIT.PNG","CHESS_FL12_C_160422_013142.090_THERM-8BIT-N.PNG","CHESS_FL12_C_160422_013142.090_COLOR-8-BIT.JPG",466,93,4171,237,4683,749,"Animal","Ringed Seal"
"79690","20160422013503.463GMT","CHESS_FL12_C_160422_013503.463_THERM-16BIT.PNG","CHESS_FL12_C_160422_013503.463_THERM-8BIT-N.PNG","CHESS_FL12_C_160422_013503.463_COLOR-8-BIT.JPG",520,438,4858,4082,5370,4594,"Animal","Ringed Seal"
"79691","20160422013529.399GMT","CHESS_FL12_C_160422_013529.399_THERM-16BIT.PNG","CHESS_FL12_C_160422_013529.399_THERM-8BIT-N.PNG","CHESS_FL12_C_160422_013529.399_COLOR-8-BIT.JPG",303,356,2458,2806,2970,3318,"Animal","Ringed Seal"
"79694","20160422014653.057GMT","CHESS_FL12_C_160422_014653.057_THERM-16BIT.PNG","CHESS_FL12_C_160422_014653.057_THERM-8BIT-N.PNG","CHESS_FL12_C_160422_014653.057_COLOR-8-BIT.JPG",57,250,-155,1863,357,2375,"Animal","Ringed Seal"
"249697","20160421211352.195GMT","CHESS_FL12_P_160421_211352.195_THERM-16BIT.PNG","CHESS_FL12_P_160421_211352.195_THERM-8BIT-N.PNG","CHESS_FL12_P_160421_211352.967_COLOR-8-BIT.JPG",334,31,3097,1065,3609,1577,"Animal","Ringed Seal"
"249699","20160421212630.719GMT","CHESS_FL12_P_160421_212630.719_THERM-16BIT.PNG","CHESS_FL12_P_160421_212630.719_THERM-8BIT-N.PNG","CHESS_FL12_P_160421_212631.482_COLOR-8-BIT.JPG",173,17,1021,1718,1533,2230,"Animal","Ringed Seal"
"250058","20160421212845.108GMT","CHESS_FL12_P_160421_212845.108_THERM-16BIT.PNG","CHESS_FL12_P_160421_212845.108_THERM-8BIT-N.PNG","CHESS_FL12_P_160421_212845.108_COLOR-8-BIT.JPG",400,201,4012,962,4524,1474,"Animal","Ringed Seal"
"250059","20160421212906.282GMT","CHESS_FL12_P_160421_212906.282_THERM-16BIT.PNG","CHESS_FL12_P_160421_212906.282_THERM-8BIT-N.PNG","CHESS_FL12_P_160421_212906.282_COLOR-8-BIT.JPG",139,253,803,1674,1315,2186,"Animal","Ringed Seal"
"250062","20160421213159.654GMT","CHESS_FL12_P_160421_213159.654_THERM-16BIT.PNG","CHESS_FL12_P_160421_213159.654_THERM-8BIT-N.PNG","CHESS_FL12_P_160421_213159.654_COLOR-8-BIT.JPG",335,155,3220,253,3732,765,"Animal","Ringed Seal"
"250064","20160421213200.478GMT","CHESS_FL12_P_160421_213200.478_THERM-16BIT.PNG","CHESS_FL12_P_160421_213200.478_THERM-8BIT-N.PNG","CHESS_FL12_P_160421_213200.478_COLOR-8-BIT.JPG",124,234,631,1327,1143,1839,"Animal","Ringed Seal"
"250068","20160421213350.122GMT","CHESS_FL12_P_160421_213350.122_THERM-16BIT.PNG","CHESS_FL12_P_160421_213350.122_THERM-8BIT-N.PNG","CHESS_FL12_P_160421_213350.894_COLOR-8-BIT.JPG",317,49,2821,1921,3333,2433,"Animal","Ringed Seal"
"250070","20160421213525.355GMT","CHESS_FL12_P_160421_213525.355_THERM-16BIT.PNG","CHESS_FL12_P_160421_213525.355_THERM-8BIT-N.PNG","CHESS_FL12_P_160421_213526.062_COLOR-8-BIT.JPG",389,89,3474,2386,3986,2898,"Animal","Ringed Seal"
"250071","20160421213635.775GMT","CHESS_FL12_P_160421_213635.775_THERM-16BIT.PNG","CHESS_FL12_P_160421_213635.775_THERM-8BIT-N.PNG","CHESS_FL12_P_160421_213635.775_COLOR-8-BIT.JPG",332,130,3117,191,3629,703,"Animal","Ringed Seal"
"250074","20160421214025.387GMT","CHESS_FL12_P_160421_214025.387_THERM-16BIT.PNG","CHESS_FL12_P_160421_214025.387_THERM-8BIT-N.PNG","CHESS_FL12_P_160421_214026.159_COLOR-8-BIT.JPG",394,89,3765,2211,4277,2723,"Animal","Ringed Seal"
"250081","20160421214805.630GMT","CHESS_FL12_P_160421_214805.630_THERM-16BIT.PNG","CHESS_FL12_P_160421_214805.630_THERM-8BIT-N.PNG","CHESS_FL12_P_160421_214806.368_COLOR-8-BIT.JPG",81,106,326,1894,838,2406,"Animal","Ringed Seal"
"250082","20160421215031.445GMT","CHESS_FL12_P_160421_215031.445_THERM-16BIT.PNG","CHESS_FL12_P_160421_215031.445_THERM-8BIT-N.PNG","CHESS_FL12_P_160421_215031.934_COLOR-8-BIT.JPG",540,25,5821,565,6333,1077,"Animal","Ringed Seal"
"250085","20160421215247.883GMT","CHESS_FL12_P_160421_215247.883_THERM-16BIT.PNG","CHESS_FL12_P_160421_215247.883_THERM-8BIT-N.PNG","CHESS_FL12_P_160421_215247.883_COLOR-8-BIT.JPG",226,216,1721,1387,2233,1899,"Animal","Ringed Seal"
"250086","20160421215307.239GMT","CHESS_FL12_P_160421_215307.239_THERM-16BIT.PNG","CHESS_FL12_P_160421_215307.239_THERM-8BIT-N.PNG","CHESS_FL12_P_160421_215307.239_COLOR-8-BIT.JPG",560,103,5710,34,6222,546,"Animal","Ringed Seal"
"250091","20160421215748.943GMT","CHESS_FL12_P_160421_215748.943_THERM-16BIT.PNG","CHESS_FL12_P_160421_215748.943_THERM-8BIT-N.PNG","CHESS_FL12_P_160421_215749.793_COLOR-8-BIT.JPG",517,4,5623,876,6135,1388,"Animal","Ringed Seal"
"250092","20160421215754.673GMT","CHESS_FL12_P_160421_215754.673_THERM-16BIT.PNG","CHESS_FL12_P_160421_215754.673_THERM-8BIT-N.PNG","CHESS_FL12_P_160421_215754.673_COLOR-8-BIT.JPG",92,417,-24,3648,488,4160,"Animal","Ringed Seal"
"250094","20160421220038.476GMT","CHESS_FL12_P_160421_220038.476_THERM-16BIT.PNG","CHESS_FL12_P_160421_220038.476_THERM-8BIT-N.PNG","CHESS_FL12_P_160421_220038.476_COLOR-8-BIT.JPG",509,334,5206,2728,5718,3240,"Animal","Ringed Seal"
